X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area
4,7,36.760958690682614,228.93375757903218,715.059026215072,30.613549837407767,17.86785214244287,54.31641815761341,5.327803916583887,0.03194955454704101,15.622240336306731
1,3,63.15615899057535,86.37148452149295,469.20773381034036,15.75775714380209,22.08717757895383,47.55245025774527,8.786261601340483,2.246826578039356,3.9986623678954576
1,3,82.36900728645067,220.47011551819824,457.9714243571457,25.963241464724597,22.095959583901855,75.00555760437317,2.7939433739072013,0.8151305708599325,8.272638515575938
8,3,20.91424612361081,112.1020022450001,608.6941959022071,53.117661290025765,23.068700307234575,42.0886685252478,0.9349383782240798,6.323964788759458,6.779454381463025
2,5,67.59095549499615,120.4189122886105,740.8464134936099,40.78138695495862,14.254241651082694,20.809253013108112,5.294790699724386,2.9450083790832253,31.288216320163112
8,4,45.79285267329038,196.3211751864607,811.6943691032097,0.6662991805999969,13.707150494667879,91.62088388577266,5.094517189368023,2.7272104881377723,2.7395594851495937
7,8,41.38203704635537,228.699730959084,471.2315028529459,6.53603046025577,2.342578924838061,68.96276509419914,3.205364979945638,4.122715723949104,29.41868831498144
2,9,49.12555065298612,194.62469780218623,136.3662744169506,51.82581224463567,6.996318522449445,32.60813235475777,9.278840179153374,2.285398422638257,12.270723515643844
6,3,45.20675647921858,262.24503686974833,757.1085907477233,47.61315435283915,31.770197617506252,16.564727714604174,1.027402817387129,4.579293618961464,5.339092539455769
6,3,83.19853076990422,83.85315036382153,42.58103006419699,27.273826528485067,28.39915986101332,76.49885718916117,5.525680881550459,5.790680216378907,3.0972982952005186
3,8,39.996830334512296,262.45897565598574,696.3164054727804,34.61248155665321,10.755872402825982,87.48799343497362,2.7419522068366873,3.192942634124318,14.16149057309342
2,9,75.51935929076036,39.0765952287685,588.0955208531501,16.249141182358667,14.677069611591858,49.480043930107804,0.41720810491261084,2.450707337305645,17.312379684144254
1,7,25.989636067715626,192.49569858250035,779.3612308495461,44.477805192833785,31.431553157262083,21.876347922517333,9.29064223736474,3.340139799730806,4.424310815314698
6,7,92.43321886754221,160.0224150305275,773.166828215998,33.84610877049758,9.98882331411625,70.13280520452975,4.734515530381312,3.8627372501043653,1.8859710025423946
5,3,66.92953938676277,144.64334990860405,53.224488652197834,38.97972207607684,18.761775344885717,40.23896943996638,8.11471444146563,5.425296672241277,6.777553983628523
9,2,73.4706897209534,91.32667077580413,527.5749513986956,21.032441912304783,2.886681284123082,27.235471620773538,7.9606051568602165,2.5246684886338926,6.320564656756634
1,5,41.79804823731995,147.28324268844955,114.20734982192566,24.14757216529406,21.473753410572282,58.383707192529926,7.710505299977524,0.3291614137615689,12.92449192051074
7,7,50.637484074878884,48.046628022840885,74.81018523415547,11.650964854306025,31.12528890322368,55.95671661584192,4.531155274733148,4.036696469865585,36.187884072058175
5,2,36.042824936000656,108.27693801022825,390.14592224986393,53.18574765786091,29.715519268524687,58.9254847715756,8.463336860695202,6.316020666369093,7.577543877602788
5,5,90.97154664967236,29.737202253821227,91.12142222902116,53.101848843686824,17.811242761516283,85.03424750253193,3.7054500614635932,5.467115068317999,13.157214159003923
2,3,56.52809465035676,167.04988325798993,628.5823620801079,45.875844970158624,22.40386533781986,56.18640001060328,4.075482264409333,4.852838273618115,4.316750897386363
3,4,67.55972896349422,28.89184057513174,834.1157438498302,52.484642187074215,19.920723833813177,91.54594927839837,2.701346762656907,1.1296127168970216,9.152281542200297
7,6,75.60608236613045,47.63201566127908,493.5833881016432,37.32490374975925,4.282898993194859,86.55390266788409,4.432765683123229,4.791163001650033,1.2253824746224729
6,6,47.460722060214266,25.902465791667076,208.42849507525017,13.163969867902496,7.136300441866796,70.34485568907218,9.27850182530269,0.5214502308838668,16.870432117732182
2,3,74.50787822678345,111.75634771409301,726.9020900537047,42.647810294998756,32.174718489339526,19.83240789645101,5.5591659602823436,3.161075018271364,4.220888639502036
6,7,71.08941795611636,245.43634347220473,735.3412478028332,18.247995338459507,10.160626472709037,88.520273104341,7.879879745676089,2.3737584031565278,0.8342655292872123
2,2,73.38859837523086,264.2813328521368,632.7465986351191,24.711022769641033,14.156370620598018,91.97362250297299,2.77008625790721,5.793832529420545,46.62945786777523
2,4,56.6153172658575,21.962319724923887,532.4232139903443,15.391044192286241,18.028167977385174,46.87900643337489,9.003286226735707,1.0229487949068934,23.206292028945196
2,8,48.377647127600326,185.24645087804413,747.8666261667951,23.765189584163227,32.65100922413292,59.722899570811705,0.5185589684547621,5.048864022747145,2.19940369079067
3,5,35.91136958619671,199.7086502166197,147.13881723931863,38.10970421334059,23.658798043746046,38.88675700427481,8.772206970234926,0.31047617212274903,4.513025500503368
2,3,82.6085423420692,156.0000372937734,802.275427733567,6.205252489212171,21.780513279414357,16.25088839062831,8.482035012749956,4.4912304670231,27.601495552311697
4,4,65.8471286062051,194.65900679846223,815.5801253318516,5.902108716508222,18.508839142910723,55.75334021212612,1.0062059479620236,1.8801805212675313,15.912479957648545
9,9,53.13729519755586,68.91704562158624,751.4478973073557,38.35949767814477,23.990974293890726,25.995512737098657,5.843620545786992,6.245845906525006,23.688554678611613
6,4,91.85968277007238,143.19475026987845,221.639516998468,43.734503456055485,22.85089419543158,30.58260036925952,7.467196472190573,4.299158015739918,8.267923589570161
1,7,22.40750796929551,114.53217139019742,739.6687100070735,30.93728101236368,30.27835174931654,55.86041898789224,4.03427092848856,1.9769950797761475,2.785455650328549
8,9,84.58832575339119,27.133247507780936,432.23610323399976,10.190060889184814,19.051077996839762,88.69825898330188,1.226715826018481,1.5073345551078852,2.575454790248815
7,5,96.01265095331286,182.6364788074663,515.1970134316838,24.165459193051447,15.308730492724234,86.79377709911401,7.8645993477252825,4.091576172039449,7.458523875166655
3,9,87.43801359342223,144.8114489132827,724.6801508092846,42.53364680574321,27.302739072786395,97.03081582155288,4.598484857884239,1.7454748470535515,25.770215589243456
1,4,81.50883538521096,80.95550260712963,33.12529154372403,38.46962699709524,27.07326170876005,56.02785257449222,2.769250912752122,1.195554255701444,9.985506405419617
5,7,47.70871448899016,138.56346256905837,317.3811483481731,6.1634533056666605,7.48191322217592,61.92075732572929,1.0376989638624003,4.145086116673237,0.34995800621931755
4,9,36.626849125327745,226.09148493895535,703.4417427763559,54.369156851757545,9.56423113333577,84.87987991635075,6.1615466015825815,4.63543708568099,8.22062336988708
8,2,75.65091533871909,233.74108276690012,701.9592441477292,12.53071371772348,32.01364992642085,74.47223988397215,0.7807167496531535,1.5233811632882934,9.37618762490857
1,7,42.30459088736405,189.5924825630669,731.5761952530768,12.363851206963508,16.011806643692164,30.539879086698836,7.519844777656271,3.4295837848650153,8.71209897812501
1,2,32.34307536701023,136.8404212527275,152.19039804894422,25.797991598520078,18.361447662119996,48.84485392764628,7.336768038802258,4.2472291160374835,11.746605493893021
4,2,79.65575625052833,168.18254529695668,609.8095193629815,18.35833953690272,11.845979874432086,93.97853982650163,3.306484308419471,6.028266953766572,3.474516665012348
8,9,42.92213304834597,112.83146076740009,132.82339844897044,55.2016139629505,17.16130881210769,27.420807179886534,4.6505860768737355,5.141973080859071,1.552107682676402
5,9,89.56923403526872,37.82665073692794,677.3530722325393,4.291076279556804,25.318390483784896,32.79529179224403,6.422976452338125,2.693215041585304,13.8648889583236
2,8,83.8490299734822,113.00709736144385,216.91894399835857,17.19123861079587,17.2009325311203,49.05610356328993,9.032114704575278,5.4042070003210805,2.1859527036671182
6,8,84.39212553696728,155.00256581140786,637.0371763133888,21.470713199971307,11.989803546714487,94.8893012851188,5.081359224972632,2.8268415177450823,1.2121775803903834
5,4,78.49665376932653,174.88163105159947,395.87988011880213,27.68304954780086,5.18563123666511,24.67454203747447,9.370117652383987,0.832810575950429,4.453144315515953
2,7,86.9683103425421,272.669443251051,848.886856224149,0.920400651581825,31.06893328871908,72.20010116891021,3.325952099395921,2.1830428846752747,17.8829019621988
3,8,81.1453841438043,226.6821657478848,502.3754694799118,4.620515594444539,29.30855828913895,26.230414532525586,5.138427519523843,5.150233668149861,0.8567587780018595
9,2,65.39463067704148,45.20824133124536,547.300423870638,14.463120957142428,26.811449738176357,59.582588024621884,1.440540022150342,6.117150571920074,2.176105848697953
7,8,41.6262606900944,51.64767637067972,321.83302826099276,31.079516782561946,23.78560697550377,60.60789862541127,5.407956166651348,6.294936029377283,6.448511922900316
7,5,87.53621247409656,30.263579131376623,634.2253385965062,43.0719850878538,18.232357406413144,18.623219055406533,5.226819786052911,4.0902079505410684,3.3918166358559345
6,4,83.84678076492237,215.32033723951034,429.88898617009283,38.51238906851865,30.109040048408204,96.10001221558369,8.039325230122362,3.0613885272134724,12.78915515792049
8,7,55.34814747131725,206.0166852183369,23.30541974624336,31.810097603738456,26.82191704798825,83.56292357004739,9.368964258269258,1.0371652103637914,11.236299162749832
4,7,21.728598165151524,287.34251407243494,526.8375285085626,22.28476230872169,27.577937180740783,40.74260712973176,9.27560301178222,0.6561555667021111,18.484337182180376
8,6,68.1871388736483,152.59119580619398,716.0328927591165,48.845961576570225,11.827019710283405,26.103064803827504,2.5267107611661617,3.3184141162709064,2.2795909652422415
4,7,22.621256159935083,240.92561235194552,209.8208693305463,25.79323967678841,15.369552302814586,44.378270607044136,3.446009982962072,4.6577861447777575,10.467376136599555
8,4,90.48669704325157,168.38284697813694,196.40106396113694,16.78808239466097,24.18155041423334,91.01350643075986,2.871913002951563,2.073101202403197,14.904755765675784
9,5,93.2264223884613,254.75996397546223,527.097248345802,35.305699943200416,13.740037629761144,26.278105731680498,2.1971159620363703,4.317931058279327,0.6471680132600933
3,7,33.385486307219324,210.34030560565847,705.3909290080187,38.82765130849193,17.56261171686746,44.691953357605954,1.751224118947749,3.6531865551419003,0.3751802392782594
3,6,71.12017679925552,187.66494115046157,220.75126207921713,22.35418073658179,22.30655329562934,57.01587609651047,5.005696113110781,6.020792714982747,8.19296375774835
2,4,25.850847853614113,165.0985991192812,802.8403627149395,1.5788380666758075,15.814286289271138,17.795166926865793,8.252489041572128,1.341164361580514,8.863794870540872
3,2,75.23756196441697,210.90604619335127,798.6831990423569,5.280777163279463,26.863531782765875,37.78286557536063,5.708808114347163,3.7827741870589366,4.989114793979087
3,3,45.61479412683228,122.88354514312722,178.89762013589478,47.43809783523443,5.816271889308415,65.62888095325602,8.253972852581782,2.648300202329094,0.3674003923075384
5,3,71.48138365910951,29.126523720783723,232.82896816084676,3.1723383784957755,24.531557454220735,42.53698940334744,9.035451651252915,1.674083518386437,5.140337983891831
5,2,47.59792946316878,12.7039745771334,605.3006060954973,33.21230332106362,6.716032885010744,88.99466243002703,3.8482727885959136,2.2866706863070876,10.274696447939872
2,8,29.98148201207577,140.11268691298224,819.4428220651281,10.306096523710883,31.366813268277156,94.6250605911333,7.921010260454105,1.8850237113894133,12.10260594666961
6,7,50.173523488948234,175.014417160285,613.2169687195635,12.842764938798334,11.966571869613215,52.53114356322652,0.8710169704576982,3.376951074033196,6.788330659510104
5,9,27.432198314196228,23.9819886715955,387.26627248197275,15.334035141199761,26.93794642832755,60.221740410378885,4.729658374193949,3.571547554836549,7.444930603841802
6,3,63.4084538107133,84.35940989429206,152.0074480978792,2.1481467656528466,18.41606801917982,68.61870280643583,3.7146686866048406,5.539456430946661,11.167995056735837
1,8,21.873743741584683,94.55374617408634,401.00309810554495,9.942898879270404,5.032807770882886,71.48547211805713,2.243666975478094,5.000357198716008,5.965694080214401
5,3,59.56727516898913,164.4232643174345,525.2908962132917,36.493049131232056,20.318451171563193,20.37692527404119,4.345535286790079,1.9360974591605462,3.0586634020150756
9,2,87.39357014990442,81.91560874361738,290.1027012943357,27.978031341269084,30.56872761704792,19.562751572623558,4.393322818711096,5.960481828066771,2.5227617523780137
2,7,83.63517843425062,28.85722359115314,442.99684413731654,44.7301617099543,7.089989978018812,88.57495231105909,7.676856336341043,5.557457748617994,13.973670807628514
1,7,87.1155817210535,48.94142622268885,118.93358722588756,3.4356821775387876,12.192646125121865,33.68912397737854,8.220267505036404,4.005522963250636,6.685494732159004
9,8,90.15878216485082,51.579652025536866,393.4807967178824,49.867194419716505,15.85783466678572,64.6489677502237,6.312553818907195,0.11922260917198316,9.783948727111852
9,2,26.800911310366303,245.65007281344538,85.3045408012307,55.897957639560424,10.754150269894332,68.09710423365672,6.100493417019045,1.3384743504620227,6.369668524449343
9,8,28.677908222867764,83.60957316110017,49.75797708150428,0.8830124431567254,31.551541664300824,28.97946357902046,1.3916414543146303,5.051643215277007,17.083603991009454
6,7,61.86802748926746,208.50354118206243,738.8684760315464,54.28460767679025,13.94025823554328,79.73571327542024,5.577356308906032,2.9040691063602333,6.86861671281902
8,9,87.98288180289327,165.8868041876665,182.77306680135808,13.231898197674223,22.665730018904604,88.60537755530203,2.8700029125936375,0.8060833145240025,44.27411014672211
1,7,94.21208288061239,284.6366462994915,498.3349491473887,38.851670053358674,9.163811371909048,39.25710291200433,3.0528645529847362,2.6128618941304604,2.7786985637638018
4,4,22.285298593849994,80.27313850903468,134.93759809620053,16.408321158186364,9.032854655679259,89.61641537849216,1.252971870376823,1.3561799924480162,1.4911120113246554
1,9,46.27249152555116,47.0598505575739,231.75725971435276,29.2737024977359,7.668914337282506,21.88815934498799,6.122813375983715,5.712431340258158,4.677605770312319
8,8,35.19930473614949,16.201380498961424,316.0141232374393,28.6344784018089,15.722661395681094,83.03943372761513,5.654275685657211,5.69125378758809,25.090757115288774
1,4,77.28735329217173,71.0264939940276,130.41289727971258,20.258017397092946,18.771890091220676,69.40944868021393,2.382453104483747,2.477197965495488,19.12657390095951
3,2,68.31502481161998,199.6173712377469,47.09205066137377,40.25437370097553,2.5342679548741933,64.56441709775197,2.767332311985715,0.879318406957281,2.841589069519798
4,5,27.99132243999802,25.841936789616952,755.8541631807581,33.63960663253194,28.10391859876786,34.561283310120594,7.357010674553106,2.2965198963088223,9.155349380482546
8,3,56.172960220785285,72.1124754624309,17.989859154681696,28.514339921212155,18.146646057717174,45.756553236298714,7.536400272677995,0.8239357758517607,8.890154536357878
6,4,71.82164048377508,249.31048844700027,60.18840206346233,55.137285398614196,7.089228618251036,92.37587266296778,4.837761832484324,1.9458943669594164,3.47286149589966
7,3,79.07291802911291,170.27294590558375,694.385031538123,52.73452319910901,4.2928220188429504,54.58799234618881,1.7410242606318804,4.935561828601839,2.6837849670115177
8,6,20.25408500826066,21.27515098147732,248.3685087663849,53.59995094902441,4.165498140722102,65.52230717083759,0.9003314297357022,1.8684572087296851,4.943774503553188
2,2,87.71139198375147,14.937648461281302,624.2488707605024,49.44227414496445,10.212712441300251,94.54738028766185,2.843219767885982,3.482892424364539,15.540921442474385
8,5,62.81930717866564,18.83785841953755,132.58669635811506,14.314214504120706,17.727985801897443,54.65151742747558,6.980672046045187,0.7607895800722275,2.128406112891251
3,6,81.62295640939261,274.43213955273274,210.2301470284226,19.633655337875954,28.953449569693248,48.002885263439744,5.8073496910490565,2.2248028298612748,5.900915085369181
7,6,81.31519732610697,247.73268856841804,496.3065357022563,12.962164156502991,30.282224776307096,90.92217943909027,6.862960918798753,0.2536810703632334,6.5719825319844585
3,7,33.413581171000104,246.3016001938484,850.9097794798121,55.324523373201686,28.08539831135946,92.42547613297694,4.645731827184428,3.508276873373076,27.989281600023755
7,6,27.238339319656564,269.307704403077,70.5260997047696,8.564330893731855,12.418323858554505,45.14425204066903,7.19235293824385,2.224788389593178,3.6171973505690085
2,2,74.59976334547157,147.72511425081416,349.4529056991083,20.561309486854604,11.733946078059688,65.31912301676758,4.727252148417703,5.58082504466586,0.19842132218382807
6,4,30.823086208675477,72.87942356579842,44.635143124052085,11.166392226755898,32.90995453432043,96.91686069082523,1.1561327741431926,2.512336642209787,11.832922701581621
3,2,84.5701555838661,117.57119083001795,177.7803876527498,12.535758863536605,23.38782759260997,19.715009086848685,1.1187246585393795,3.5697607646785756,14.09732920213608
3,4,74.97968499931315,209.7143539508819,781.7005445851928,13.861630337460168,11.68400537310955,18.383205659249626,7.883524473184267,6.250522417168888,12.141322081665233
9,6,83.94146573830785,255.3247393154711,90.1515305015366,35.885524898913424,12.434392737301387,58.90934325386336,6.066619007852584,4.113317959582061,12.064391137934425
7,6,41.873482669724325,127.36338692820195,738.5410441570028,4.266369667744709,15.717442062562675,39.75541220826002,2.912143531993696,3.203020766442088,6.601523755444807
5,9,43.2363496818191,156.46755325187416,159.5128211364663,32.11892591029429,21.53818830235244,64.45724021940276,7.2145789423766225,0.6279982704767229,0.18837114124385462
7,5,70.71967061683962,271.5034246487687,742.7439386427002,45.96195785553819,30.12715187511921,76.56510499935555,1.6216177682494122,5.254171461549579,13.09029571108703
9,4,21.13706151706843,32.29610448915632,466.6713279657902,43.00198386750857,8.367351422558327,20.871318689282653,6.207191132881523,4.111253368218375,27.570333614440976
1,6,75.00349784115025,251.33923276589076,756.7468311132295,8.48073227363846,4.824945667986786,90.00123544318656,9.305373547850513,0.6945556161863948,1.7124673628013425
7,7,83.4731879912316,47.331031349511804,137.2576977943515,51.316450321090976,14.818891054976632,38.53539510514126,1.7501759171445737,1.5722825649662107,0.7033047183653057
6,9,50.87517796181807,141.516563854338,657.6885673001832,43.20207039680783,9.833665509188933,47.414535985316505,1.6775038772702975,3.4409437532002096,3.0816412295916513
9,3,77.97810933185632,64.48639193801988,588.3316928779078,0.29747086333266404,20.114616143956113,43.64812391694427,4.610509700578184,0.28839957318588105,18.957466138131693
1,9,32.2323460661253,176.07540242641332,470.8592994299791,41.36666084157078,23.945581435284808,86.3859629375819,6.183952675603394,4.597184616863468,1.1221414587063137
4,5,43.67518052101006,163.1980069797388,699.0878285792367,41.369356170694125,11.86388816061207,29.505437013778568,0.6389170266994867,1.4578806045129113,12.558571529101261
9,2,94.208634641062,111.37813710266619,560.6849660289367,27.871382118293145,23.517535083607843,17.437223556490018,4.897038207653357,3.1341476762351075,0.6501589819761371
4,5,95.14043345090978,251.63068000805507,755.7579126130281,2.579613537957481,12.871879626077785,97.60313699613448,1.1485331657975888,1.5465178173568916,0.333386223017102
3,3,58.42689160917307,192.57782554759495,332.83169256405216,32.532723137639806,21.94750914362075,98.35376039379385,2.5719139912252973,3.1307961751999005,22.191807440308132
9,9,91.10590883845046,210.39372726395604,510.9274941140821,42.958393237924746,21.88819108984413,36.90389053981579,6.811578578120231,1.2139456370130077,14.721147369385463
2,4,59.21162754940623,44.82145602786541,750.2613384643093,15.196034503508136,10.85076677641312,15.794973983861702,7.04978452819084,3.801091835431145,9.127595961387156
4,2,41.29807993248969,257.39467974852425,191.0719524615956,37.42252704392528,21.970977578187327,69.90295368643336,6.967592055129021,5.826603055584229,1.8873639245717568
6,2,39.38469482765481,49.575055482529336,422.0916547871916,19.855259541989827,14.047703477005694,70.11937903500541,0.9863170064389541,5.166950054778317,3.2690621135352798
2,4,90.73669216603153,65.75219661373043,827.124551388036,32.19325612581517,12.663748769616689,94.93032072958621,7.480867978663381,1.545732889076139,0.4982541522659853
8,8,32.06459514547408,38.2616011917947,411.74025613451744,21.574138543114145,11.196848933767921,40.369993413117626,4.289863043894524,3.187900708272625,10.36660132980912
8,8,63.621515510640904,128.89224215255027,223.48766791823724,17.041018243597406,12.949567590176386,31.107855121201432,4.677786220460306,2.707893881459263,11.586356441993345
1,5,61.753192774860764,258.7132190545203,307.26270877635926,48.016802071737686,26.667766143101698,67.39249951055992,4.177214256149467,6.1790407640889,3.9572583190169635
3,6,76.0206805606071,74.36027019078124,762.611228589738,42.29032634029963,9.825061120765284,62.912040572466495,8.113201375082928,5.112455214954454,4.1311879844448285
9,8,57.391325333170045,109.56324260674101,822.1287671570901,19.37969641589366,23.40980830005023,76.00762746506238,6.519733267713996,0.6875434475646245,9.914929660884491
5,5,39.8021387048804,246.62847510588745,818.056786918471,24.382835094613224,30.209300192905992,90.23582927968786,4.900232575214067,1.0787353645659372,29.12582338558762
6,8,31.82822872144734,180.3899941860296,603.8881776316007,38.80456174280691,13.098340066174881,62.578340935799105,7.908583197335914,4.4929817237293195,5.020466490751434
4,3,66.81345727170661,219.21907743614952,442.43753060074704,45.50151959112757,3.1178252057914024,27.7563970824723,7.648271467625853,1.0230923240494498,6.804094222919761
2,7,74.42178365612557,63.202814346360526,163.6788547954904,38.39154484446637,2.9652475057871923,65.84096018573965,0.44539747455636747,6.082998716863774,11.982424899803295
8,6,62.83789909785753,209.02535833911338,112.97055699248513,30.346261676296013,6.538539827694465,46.79863323165693,4.709919681625848,6.354859838463181,4.190382409452818
6,5,75.9222239768926,67.15258992184236,58.86298633577593,53.541045171344344,5.6223946203685,53.4824774317738,0.7802149862903195,4.981573544199431,20.314770192566026
5,7,29.66789318987191,287.61851763753384,23.005503338298084,43.42945706750172,25.46545127100157,96.55617322557912,3.16467833455644,0.1715215316186054,18.71982273720932
9,7,87.09144010809301,163.57896250797916,756.670128939515,6.484703367951294,11.369857295819287,62.1704996106157,7.634536091162601,3.089451375039992,11.217263193689043
1,9,63.83565190165899,202.97451268411834,697.8079014855118,31.311603442232276,22.493053958981278,27.72000850471011,8.896471168971374,2.598908859519294,7.698632264321747
5,8,28.53040433417628,35.46013971786412,492.0812911527515,22.97612758229605,3.5203640510588112,52.668481605583864,2.5785999461607108,5.1170281065862175,41.0566396342753
6,9,54.499203325944464,73.84036540806346,859.5113191443087,44.595889223963525,11.397522586030234,34.41659272237385,0.5928263395137472,1.8368532985883625,12.119395208372982
5,4,84.17135968460813,41.65273940557562,820.5675019663394,2.505596199401934,9.481947898463421,26.51601201829905,4.021027093967934,2.4712066763115406,10.306544453660056
6,3,88.26106999261991,114.32754157185403,566.5114193284302,23.041592274892217,10.810983871958484,75.5398995484778,3.4160695481185464,0.5984086118621071,20.94091857985392
6,3,39.21033663740401,83.55622779240663,404.0427333152241,17.855301290769557,8.131322620061162,68.4283708768065,6.49269564455957,2.1928709539268327,8.096600400450676
7,3,73.82310141506011,213.79403974479118,137.65596962966563,7.920533734922198,21.417188256282145,57.312053654009745,4.855519052035624,6.232664608954024,2.7829104890832035
4,6,26.448856679992694,32.64734588808947,447.5468377403863,21.25091086942799,22.809126246322336,50.97525514222193,3.9896253712438425,6.029759065722596,1.4823587040688155
8,2,21.29980503444223,219.34762872429684,142.4080298694891,37.74409560614928,6.817276754029395,42.388507119774644,2.4660003793614966,4.801658919287521,6.368276196043747
7,6,62.13091892104556,14.36354011011809,347.65942713072536,20.290129350324726,25.249640121518965,22.480740538572693,7.856323587253264,5.806487395397474,7.249560738189009
9,5,72.54913739792975,59.72557639095828,811.6960420606067,32.538368877267686,9.97641431164336,40.437920040066444,2.6355035812560694,1.351491243868776,17.584846885969625
7,7,80.3734716661789,230.92824066812776,299.505484206498,33.25674175219524,10.998889827736484,86.26354295175179,0.8926148113918477,3.9797239586096596,1.5021203888132204
3,7,45.066758480288435,216.65378124951107,138.1817082357844,32.93693422795567,27.975939338036657,81.61240853992152,5.4814945761760985,3.1998223246394732,11.432861420180682
3,9,19.20571930823874,139.32983825925413,504.5095844322202,29.706738689269926,30.22625996493407,97.64700653500552,3.256138715888482,2.7052162583539765,3.625880129017473
8,2,55.86274087612992,15.604983915505533,521.5359312784955,6.563040021781963,27.849921348867962,70.76570453113828,6.811916236958303,2.078944876542453,27.973773545311666
5,5,19.92864976645144,178.09116383243065,173.15687755239185,12.255377529121786,6.795423712913896,62.0593793933134,1.1278450158325184,5.544445388838957,6.356735888463133
4,2,25.828799576986995,119.13133497328334,175.5293832311375,44.88376297768049,33.27722345150176,40.16378107564395,9.096768079827074,3.100833209554187,9.739151297440518
8,7,44.01839924621049,92.95646918745082,851.68910706268,28.18270392856404,23.10403339973165,21.533120613652613,2.0817221404307418,4.6338143326017684,10.50131286492836
6,8,52.580833840913726,186.94716680706023,215.3457708296082,39.61088131841728,18.081794129915895,67.53155877132542,3.6135120757584045,4.518081560358276,0.9541576810549806
2,6,40.35888169529777,127.80554595094097,722.6263480599622,31.97189939993593,31.895567781131845,56.493786292440625,4.728594640465956,0.8708551491064697,19.118618641971324
4,3,63.79455815411485,27.92060335151244,408.94512604305675,2.1705232774633703,27.620530297767054,79.5213336387969,8.411057579419968,0.31318847080272794,1.7940950484400737
4,7,22.989608664402375,266.90882654268233,378.81532402088317,44.66759244190422,23.71320853245371,50.007923915329066,6.902867979991951,5.375764311008161,5.0653339350881215
6,4,29.904927543567815,227.01869746137055,259.4144522628317,3.6085873130796755,28.274154427794343,98.77186541847145,1.7034561822489738,3.1380482421624585,11.164617057377429
6,3,72.5825260585461,17.46095111251832,667.7412570100904,52.91206426999595,14.188010739943504,48.79702466339188,4.347522624521307,5.184547402730105,0.5680307815304826
1,7,29.715916153838624,153.47353512933984,758.8395310471138,12.082645307654754,23.486035653190637,43.311088967484366,5.28620678493234,1.901217585038176,8.685102419806011
8,6,68.28257812170774,25.296168753181934,230.56338647142778,28.74598464811439,8.127038582495786,89.03384202379934,6.719131518520303,5.515724616207672,5.274906036253128
6,2,22.93805810838583,244.0815170987723,88.9889299539895,3.5672891823306245,32.92681975680688,48.618045956609485,5.546328984376061,5.317251103208639,0.6598234296256451
3,8,50.27212663173338,178.99665149728222,124.65130274555955,50.20570644315257,20.517330872904846,89.02627212525782,4.516013980108093,2.4426971370284285,12.960556414651641
9,8,32.44923393439163,51.144738562904465,683.9235740951764,54.97464828108553,27.52277839523806,17.325114278027268,7.289928846651729,2.6348675951118206,6.958175279947373
2,3,27.196811896476948,7.119137682359463,379.5296072822449,8.207009402658752,14.868270284515155,73.87043144057496,3.8025186562898843,2.24571135648943,3.6160159439521964
8,6,62.64504072134514,10.264809724891263,120.38362922682344,16.59362503388646,25.79211227945812,21.10749424742327,9.284554371472927,0.22286446856995143,0.8809683471079333
3,8,90.64602233043568,148.33745999321357,298.0637536140138,0.8905550626348612,14.247670373497112,27.599759362220908,8.93004257398776,4.401027783857469,7.929105129773756
5,8,22.945996214075034,214.21518351199975,446.3885962287983,44.14876409937431,20.549158204474125,74.50637668891525,6.766423641384521,1.745488315228692,3.6522954001055483
6,5,51.37045423689766,36.167898977114945,734.4444708146385,17.473149063427247,26.399992767844306,39.6264840031496,8.34350731781608,5.65768795112004,29.315231453784016
6,4,73.53399642527188,65.31663592852067,555.1144728778067,33.033782030076736,5.82233870351302,32.88683910874896,3.9385796446332915,5.7432137447777665,8.953029754307082
4,3,54.558306955806586,96.07083608819826,158.00316948091665,2.200157921808818,13.29603997759606,83.12972169849427,5.6332319907818045,4.624506919179597,3.3556380106731583
3,2,81.20343582315651,64.3858821541466,143.2258028279535,40.13732096045334,19.14753911315661,95.43098345476425,2.853896476278335,1.1620095293918098,7.520865787527277
4,8,32.622511979470204,114.66587049181344,359.4973856705341,29.69956234431238,12.587328659342063,34.752355125755614,8.370753730434108,0.5714719517612444,7.754324102609381
1,5,93.0685508896499,163.5002746730251,72.01694123528767,40.67139180053465,11.815101000900988,41.96165628003325,4.639225343754739,5.225258210927254,12.9741061828147
4,6,48.55010365237189,199.86864433962793,652.1806744185585,44.29455796776907,10.959753186022347,75.69623101054486,5.225292506917028,5.71562309671644,23.24854456485424
1,8,45.17164655318132,280.78755787653773,350.21967257302646,5.006524792632571,9.284325658271143,84.29989399724947,8.181107181462421,2.2530503982966112,32.859140423597026
1,9,86.48194907399535,271.23083294206305,300.39637105069147,32.43096797649993,28.60093189548011,99.92879552781987,7.575506571274,2.2589179758470848,12.654609435215908
6,4,62.39969497161191,166.55084809535097,442.01667503017734,36.461860300758985,30.92673192435842,38.23651147655593,3.2956887851668433,2.497765807158617,7.8946699984893085
5,2,58.72443649746867,214.15034638363412,612.4274665685803,28.98792209631422,23.975269837661802,62.312580044049234,1.1868484320218526,5.2967827633052575,2.548046231105419
4,6,75.04078876345339,277.0431137822992,493.38213956922556,10.233167242673359,3.1329848469938866,26.391610023649847,1.858838818117552,4.525260528004998,5.158874409382151
